"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Liens entrants","Temps de réponse","URL de redirection","Type de redirection"
"https://www.rachatdevoiture.com/wp-content/plugins/wpforms/assets/lib/mailcheck.min.js?ver=1.1.2","application/javascript","200","OK","Indexable","","0","0,215","",""
"https://www.rachatdevoiture.com/wp-content/plugins/wpforms/assets/js/frontend/fields/address.min.js?ver=1.9.8.5","application/javascript","200","OK","Indexable","","0","0,063","",""
"http://support.microsoft.com/kb/278835","text/html","307","Temporary Redirect","Non indexable","Redirigé","1","0,058","https://support.microsoft.com/kb/278835","Redirection HTTP"
"https://www.rachatdevoiture.com/mentions-legales/","text/html; charset=UTF-8","200","OK","Indexable","","10","0,394","",""
"https://www.rachatdevoiture.com/wp-content/plugins/wpforms/assets/js/share/utils.min.js?ver=1.9.8.5","application/javascript","200","OK","Indexable","","0","0,205","",""
"https://www.rachatdevoiture.com/wp-includes/js/underscore.min.js?ver=1.13.7","application/javascript","200","OK","Indexable","","0","0,211","",""
"https://www.rachatdevoiture.com/wp-content/plugins/wpforms/assets/pro/css/frontend/modern/wpforms-full.min.css?ver=1.9.8.5","text/css","200","OK","Indexable","","0","0,068","",""
"https://www.rachatdevoiture.com/wp-content/plugins/wpforms/assets/pro/lib/intl-tel-input/intlTelInputWithUtils.min.js?ver=25.11.3","application/javascript","200","OK","Indexable","","0","0,320","",""
"https://www.rachatdevoiture.com/wp-content/plugins/wpforms/assets/images/submit-spin.svg","image/svg+xml","200","OK","Indexable","","0","0,251","",""
"https://www.rachatdevoiture.com/wp-content/plugins/wpforms/assets/pro/lib/dropzone.min.js?ver=5.9.3","application/javascript","200","OK","Indexable","","0","0,269","",""
"https://www.rachatdevoiture.com/wp-content/plugins/wpforms/assets/js/frontend/wpforms-modern.min.js?ver=1.9.8.5","application/javascript","200","OK","Indexable","","0","0,225","",""
"https://www.rachatdevoiture.com/wp-content/plugins/wpforms/assets/lib/jquery.validate.min.js?ver=1.21.0","application/javascript","200","OK","Indexable","","0","0,308","",""
"https://www.rachatdevoiture.com/wp-content/plugins/wpforms/assets/pro/css/fields/phone/intl-tel-input.min.css?ver=25.11.3","text/css","200","OK","Indexable","","0","0,294","",""
"http://welye.com/","text/html; charset=iso-8859-1","301","Moved Permanently","Non indexable","Redirigé","1","0,309","https://welye.com/","Redirection HTTP"
"https://www.rachatdevoiture.com/wp-content/plugins/wpforms/assets/pro/js/frontend/fields/file-upload.es5.min.js?ver=1.9.8.5","application/javascript","200","OK","Indexable","","0","0,355","",""
"http://www.generateur-de-mentions-legales.com/","text/html; charset=iso-8859-1","301","Moved Permanently","Non indexable","Redirigé","1","0,219","https://www.generateur-de-mentions-legales.com/","Redirection HTTP"
"https://www.rachatdevoiture.com/wp-content/plugins/wpforms/assets/pro/css/dropzone.min.css?ver=5.9.3","text/css","200","OK","Indexable","","0","0,351","",""
"https://www.rachatdevoiture.com/wp-content/plugins/wpforms/assets/css/frontend/modern/wpforms-full.min.css?ver=1.9.8.5","text/css","200","OK","Indexable","","0","0,410","",""
"https://www.rachatdevoiture.com/wp-includes/js/wp-util.min.js?ver=6.9.1","application/javascript","200","OK","Indexable","","0","0,245","",""
"https://www.rachatdevoiture.com/wp-content/plugins/wpforms/assets/js/frontend/wpforms.min.js?ver=1.9.8.5","application/javascript","200","OK","Indexable","","0","0,238","",""
"https://www.rachatdevoiture.com/wp-content/plugins/wpforms/assets/lib/jquery.inputmask.min.js?ver=5.0.9","application/javascript","200","OK","Indexable","","0","0,294","",""
"https://www.rachatdevoiture.com/wp-content/plugins/wpforms/assets/pro/js/frontend/fields/phone.min.js?ver=1.9.8.5","application/javascript","200","OK","Indexable","","0","0,239","",""
